micros,A0,A1,A2
1074436,1023,1023,489
1076212,1023,1023,489
1077988,1023,1023,489
1079764,1023,1023,489
1081540,1023,1023,489
1083316,1023,1023,489
1085092,1023,1023,489
1086876,1023,1023,489
1088652,1023,1023,489
1090428,1023,1023,489
1092204,1023,1023,489
1093980,1023,1023,489
1095756,1023,1023,489
1101032,1023,1023,486
1102812,1023,1023,487
1104588,1023,1023,487
1106364,1023,1023,489
1108148,1023,1023,489
1109924,1023,1023,489
1111700,1023,1023,489
1113476,1023,1023,489
1115252,1023,1023,489
1117036,1023,1023,489
1118812,1023,1023,489
1120588,1023,1023,489
1122364,1023,1023,489
1124140,1023,1023,489
1125916,1023,1023,489
1127692,1023,1023,489
1129480,1023,1023,489
1131260,1023,1023,489
1133036,1023,1023,489
1134812,1023,1023,489
1136588,1023,1023,489
1138364,1023,1023,489
1143620,1023,1023,485
1145396,1023,1023,487
1147172,1023,1023,487
1148964,1023,1023,489
1150740,1023,1023,489
1152524,1023,1023,489
1154300,1023,1023,489
1156076,1023,1023,489
1157852,1023,1023,489
1159628,1023,1023,489
1161404,1023,1023,489
1163180,1023,1023,489
1164956,1023,1023,489
1166740,1023,1023,489
1168516,1023,1023,489
1170292,1023,1023,489
1172068,1023,1023,489
1173844,1023,1023,489
1175620,1023,1023,489
1177396,1023,1023,489
1179172,1023,1023,489
1180964,1023,1023,489
1182744,1023,1023,489
1188016,1023,1023,486
1189796,1023,1023,487
1191572,1023,1023,488
1193348,1023,1023,489
1195124,1023,1023,489
1196900,1023,1023,489
1198684,1023,1023,489
1200460,1023,1023,489
1202236,1023,1023,489
1204012,1023,1023,489
1205796,1023,1023,489
1207572,1023,1023,489
1209356,1023,1023,489
1211132,1023,1023,489
1212908,1023,1023,489
1214684,1023,1023,489
1216460,1023,1023,489
1218244,1023,1023,489
1220020,1023,1023,489
1221804,1023,1023,488
1223580,1023,1023,489
1225356,1023,1023,489
1230632,1023,1023,486
1232412,1023,1023,486
1234188,1023,1023,487
1235964,1023,1023,488
1237748,1023,1023,488
1239524,1023,1023,489
1241300,1023,1023,489
1243076,1023,1023,488
1244852,1023,1023,488
1246628,1023,1023,488
1248404,1023,1023,488
1250180,1023,1023,488
1251964,1023,1023,488
1253740,1023,1023,489
1255516,1023,1023,488
1257300,1023,1023,488
1259084,1023,1023,488
1260860,1023,1023,488
1262648,1023,1023,488
1264428,1023,1023,488
1266204,1023,1023,488
1267980,1023,1023,488
1273232,1023,1023,485
1275012,1023,1023,486
1276796,1023,1023,486
1278588,1023,1023,488
1280372,1023,1023,489
1282156,1023,1023,488
1283932,1023,1023,488
1285708,1023,1023,488
1287484,1023,1023,488
1289264,1023,1023,488
1291044,1023,1023,488
1292820,1023,1023,488
1294596,1023,1023,488
1296372,1023,1023,488
1298148,1023,1023,488
1299924,1023,1023,488
1301700,1023,1023,488
1303476,1023,1023,488
1305252,1023,1023,488
1307036,1023,1023,488
1308812,1023,1023,488
1310588,1023,1023,488
1312364,1023,1023,488
1317612,1023,1023,486
1319388,1023,1023,486
1321164,1023,1023,487
1322940,1023,1023,488
1324716,1023,1023,488
1326492,1023,1023,488
1328268,1023,1023,488
1330044,1023,1023,488
1331820,1023,1023,488
1333596,1023,1023,488
1335372,1023,1023,488
1337148,1023,1023,488
1338924,1023,1023,488
1340708,1023,1023,488
1342492,1023,1023,488
1344268,1023,1023,488
1346044,1023,1023,488
1347820,1023,1023,488
1349596,1023,1023,488
1351372,1023,1023,488
1353148,1023,1023,488
1354932,1023,1023,488
1360204,1023,1023,486
1361988,1023,1023,486
1363764,1023,1023,487
1365540,1023,1023,488
1367316,1023,1023,488
1369096,1023,1023,488
1370876,1023,1023,488
1372652,1023,1023,488
1374428,1023,1023,488
1376204,1023,1023,488
1377980,1023,1023,488
1379756,1023,1023,488
1381532,1023,1023,488
1383308,1023,1023,488
1385092,1023,1023,488
1386868,1023,1023,488
1388644,1023,1023,488
1390420,1023,1023,488
1392196,1023,1023,488
1393972,1023,1023,488
1395752,1023,1023,488
1397532,1023,1023,488
1402776,1023,1023,485
1404556,1023,1023,486
1406332,1023,1023,487
1408108,1023,1023,488
1409884,1023,1023,488
1411660,1023,1023,488
1413436,1023,1023,488
1415216,1023,1023,488
1416996,1023,1023,488
1418772,1023,1023,488
1420548,1023,1023,488
1422324,1023,1023,488
1424100,1023,1023,488
1425876,1023,1023,488
1427652,1023,1023,488
1429428,1023,1023,488
1431204,1023,1023,488
1432988,1023,1023,488
1434764,1023,1023,488
1436540,1023,1023,488
1438316,1023,1023,488
1440092,1023,1023,488
1445332,1023,1023,484
1447108,1023,1023,486
