micros,A0,A1,A2
2097696,559,571,0
2099320,555,568,0
2100944,555,568,0
2102568,556,568,0
2104192,556,568,0
2105824,554,565,0
2107448,552,563,0
2109072,552,564,0
2110696,552,564,0
2112320,550,562,0
2113944,549,562,0
2115564,551,563,0
2117184,552,565,0
2118808,553,566,0
2120432,551,566,0
2122056,554,567,0
2127132,556,571,0
2128752,558,572,0
2130376,560,574,0
2132000,562,576,0
2133624,561,575,0
2135248,561,573,0
2136872,559,572,0
2138496,555,569,0
2140116,553,565,0
2141736,552,563,0
2143368,550,560,0
2144992,546,557,0
2146616,545,556,0
2148240,545,558,0
2149864,543,558,0
2151488,542,557,0
2153112,543,557,0
2154744,546,560,0
2156368,551,563,0
2157992,554,567,0
2159612,559,571,0
2161240,560,574,0
2162864,563,577,0
2164488,566,579,0
2166112,570,582,0
2167732,570,583,0
2169352,568,582,0
2174448,561,572,0
2176072,559,570,0
2177696,553,565,0
2179328,549,563,0
2180952,548,560,0
2182576,545,557,0
2184208,542,554,0
2185832,538,551,0
2187456,539,552,0
2189080,541,554,0
2190704,543,555,0
2192324,543,556,0
2193944,546,558,0
2195568,551,564,0
2197192,557,570,0
2198816,561,574,0
2200440,562,575,0
2202064,565,578,0
2203688,569,581,0
2205312,573,584,0
2206936,573,586,0
2208560,571,584,0
2210184,568,581,0
2211804,567,579,0
2213428,565,577,0
2215048,562,574,0
2216672,556,567,0
2221764,546,557,0
2223392,543,555,0
2225016,539,552,0
2226640,539,553,0
2228264,543,555,0
2229888,546,558,0
2231512,546,559,0
2233140,546,559,0
2234760,549,563,0
2236380,553,568,0
2238004,558,571,0
2239628,560,572,0
2241252,562,574,0
2242872,564,577,0
2244496,568,580,0
2246120,571,583,0
2247744,571,583,0
2249368,567,580,0
2251000,565,579,0
2252624,566,579,0
2254252,565,578,0
2255868,560,573,0
2257496,556,569,0
2259120,557,568,0
2260744,556,567,0
2262368,552,563,0
2263988,548,560,0
2269060,541,553,0
2270688,544,555,0
2272316,545,557,0
2273936,545,558,0
2275560,547,560,0
2277184,551,564,0
2278808,557,569,0
2280428,559,571,0
2282048,559,572,0
2283672,560,575,0
2285296,566,580,0
2286920,569,581,0
2288540,568,581,0
2290160,567,579,0
2291784,567,580,0
2293408,568,581,0
2295044,566,579,0
2296664,562,573,0
2298288,558,569,0
2299920,555,567,0
2301544,553,565,0
2303168,553,564,0
2304796,549,561,0
2306416,545,558,0
2308036,543,556,0
2309656,547,558,0
2311280,549,561,0
2324376,560,575,0
2326000,563,577,0
2327624,564,576,0
2329248,565,577,0
2330880,565,577,0
2332504,561,575,0
2334128,562,574,0
2335760,560,572,0
2337384,556,569,0
2339008,552,565,0
2340632,551,564,0
2342256,554,565,0
2343876,552,565,0
2345496,549,562,0
2347120,548,561,0
2348744,552,564,0
2350372,556,568,0
2351996,555,568,0
2353620,552,567,0
2355240,557,569,0
2356864,562,575,0
2358488,562,576,0
2360112,560,574,0
2361736,562,574,0
2363356,563,577,0
2364980,561,577,0
2366600,560,573,0
2372420,554,566,0
2374040,556,569,0
2375660,554,569,0
2377284,552,564,0
2378904,551,562,0
2380528,552,565,0
2382156,555,568,0
2383772,555,569,0
2385396,554,567,0
2387020,554,568,0
2388644,558,571,0
2390272,562,575,0
2391900,562,576,0
2393524,559,573,0
2395156,560,573,0
