micros,A0,A1,A2
998504,1023,1023,484
1000244,1023,1023,484
1002020,1023,1023,485
1003796,1023,1023,487
1005576,1023,1023,487
1007356,1023,1023,487
1009132,1023,1023,488
1010916,1023,1023,487
1012692,1023,1023,487
1014476,1023,1023,486
1016252,1023,1023,486
1018036,1023,1023,488
1019820,1023,1023,487
1021596,1023,1023,487
1023388,1023,1023,486
1025172,1023,1023,486
1026956,1023,1023,487
1028740,1023,1023,487
1030516,1023,1023,487
1032292,1023,1023,486
1034068,1023,1023,487
1035844,1023,1023,486
1041084,1023,1023,483
1042860,1023,1023,485
1044636,1023,1023,483
1046412,1023,1023,486
1048196,1023,1023,486
1049972,1023,1023,488
1051748,1023,1023,487
1053524,1023,1023,486
1055300,1023,1023,485
1057076,1023,1023,486
1058856,1023,1023,488
1060636,1023,1023,488
1062412,1023,1023,487
1064188,1023,1023,485
1065964,1023,1023,486
1067740,1023,1023,487
1069516,1023,1023,488
1071292,1023,1023,487
1073068,1023,1023,485
1074844,1023,1023,485
1076628,1023,1023,487
1078404,1023,1023,487
1080180,1023,1023,486
1085412,1023,1023,483
1087188,1023,1023,484
1088964,1023,1023,485
1090740,1023,1023,487
1092516,1023,1023,487
1094292,1023,1023,486
1096068,1023,1023,485
1097844,1023,1023,486
1099620,1023,1023,487
1101396,1023,1023,487
1103172,1023,1023,486
1104956,1023,1023,485
1106732,1023,1023,485
1108508,1023,1023,487
1110284,1023,1023,487
1112060,1023,1023,487
1113844,1023,1023,486
1115620,1023,1023,486
1117396,1023,1023,486
1119172,1023,1023,487
1120956,1023,1023,487
1122740,1023,1023,487
1128004,1023,1023,484
1129788,1023,1023,484
1131568,1023,1023,486
1133348,1023,1023,487
1135124,1023,1023,486
1136900,1023,1023,485
1138676,1023,1023,486
1140452,1023,1023,487
1142228,1023,1023,487
1144004,1023,1023,487
1145780,1023,1023,486
1147556,1023,1023,486
1149340,1023,1023,487
1151116,1023,1023,487
1152892,1023,1023,487
1154684,1023,1023,487
1156460,1023,1023,486
1158236,1023,1023,486
1160012,1023,1023,487
1161788,1023,1023,487
1163564,1023,1023,487
1165344,1023,1023,486
1170592,1023,1023,484
1172372,1023,1023,485
1174148,1023,1023,485
1175924,1023,1023,485
1177700,1023,1023,486
1179484,1023,1023,486
1181260,1023,1023,487
1183036,1023,1023,486
1184820,1023,1023,485
1186596,1023,1023,485
1188372,1023,1023,485
1190148,1023,1023,486
1191924,1023,1023,485
1193700,1023,1023,485
1195476,1023,1023,485
1197252,1023,1023,485
1199036,1023,1023,485
1200812,1023,1023,485
1202596,1023,1023,486
1204372,1023,1023,486
1206148,1023,1023,485
1207932,1023,1023,485
1213172,1023,1023,484
1214956,1023,1023,484
1216732,1023,1023,483
1218516,1023,1023,485
1220292,1023,1023,487
1222076,1023,1023,487
1223860,1023,1023,485
1225644,1023,1023,485
1227420,1023,1023,485
1229204,1023,1023,486
1230988,1023,1023,486
1232764,1023,1023,485
1234540,1023,1023,485
1236316,1023,1023,485
1238092,1023,1023,485
1239868,1023,1023,485
1241644,1023,1023,485
1243428,1023,1023,486
1245212,1023,1023,485
1246988,1023,1023,485
1248764,1023,1023,484
1250540,1023,1023,485
1252316,1023,1023,486
1257580,1023,1023,482
1259364,1023,1023,483
1261148,1023,1023,485
1262924,1023,1023,486
1264700,1023,1023,485
1266476,1023,1023,485
1268252,1023,1023,485
1270028,1023,1023,485
1271804,1023,1023,485
1273588,1023,1023,485
1275364,1023,1023,484
1277148,1023,1023,485
1278924,1023,1023,485
1280708,1023,1023,485
1282492,1023,1023,484
1284276,1023,1023,485
1286052,1023,1023,484
1287828,1023,1023,484
1289604,1023,1023,484
1291380,1023,1023,484
1293156,1023,1023,485
